course_key,course_name,module_key,hk,sub_hk,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",hard,single_choice,Welche Aussage zum Thema Plastomere passt fachlich am besten?,sie werden bei Wärme formbar und können erneut erweichen,sie verkohlen immer sofort unter typischen Arbeitsbedingungen,sie sind ausschliesslich Naturholz im Rahmen der Routine,sie härten nie aus nach gängiger Praxis bei vergleichbaren Aufgaben,A,Thermoplastische Kunststoffe lassen sich durch Wärme verformen.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",easy,single_choice,Welche Aussage beschreibt Duromere im Schreinerberuf am besten?,sie schmelzen beliebig oft im Produktionsalltag,sie sind nach dem Aushärten dauerhaft vernetzt und hart,sie bleiben immer elastisch bei sachgemässem Ablauf,sie bestehen nur aus Zellulose im normalen Werkstattbetrieb,B,"Duromere sind formstabil, aber meist nicht erneut verformbar.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",medium,single_choice,Worauf muss man beim Thema Duromere in der Praxis besonders achten?,sie schmelzen beliebig oft im Rahmen der Routine,sie bleiben immer elastisch bei vergleichbaren Aufgaben,sie sind nach dem Aushärten dauerhaft vernetzt und hart,sie bestehen nur aus Zellulose im konkreten Auftrag,C,"Duromere sind formstabil, aber meist nicht erneut verformbar.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",hard,single_choice,Welche Aussage zum Thema Duromere passt fachlich am besten?,sie schmelzen beliebig oft im normalen Werkstattbetrieb,sie bleiben immer elastisch bei sachgemässer Ausführung,sie bestehen nur aus Zellulose im üblichen Berufsalltag,sie sind nach dem Aushärten dauerhaft vernetzt und hart,D,"Duromere sind formstabil, aber meist nicht erneut verformbar.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",easy,single_choice,Welche Aussage beschreibt Elastomere im Schreinerberuf am besten?,sie sind elastisch und kehren nach Verformung zurück,sie sind spröde wie Glas im konkreten Auftrag,sie lösen sich immer in Wasser im Werkstattumfeld,sie sind nur Spanplatten im laufenden Tagesgeschäft,A,Elastomere werden etwa für Dichtungen eingesetzt.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",medium,single_choice,Worauf muss man beim Thema Elastomere in der Praxis besonders achten?,sie sind spröde wie Glas im üblichen Berufsalltag,sie sind elastisch und kehren nach Verformung zurück,sie lösen sich immer in Wasser unter typischen Arbeitsbedingungen,sie sind nur Spanplatten nach gängiger Praxis,B,Elastomere werden etwa für Dichtungen eingesetzt.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",hard,single_choice,Welche Aussage zum Thema Elastomere passt fachlich am besten?,sie sind spröde wie Glas im Werkstattumfeld,sie lösen sich immer in Wasser bei sachgemässem Ablauf,sie sind elastisch und kehren nach Verformung zurück,sie sind nur Spanplatten im Produktionsalltag,C,Elastomere werden etwa für Dichtungen eingesetzt.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",easy,single_choice,Welche Aussage beschreibt pH-Wert im Schreinerberuf am besten?,er misst die Brettlänge bei vergleichbaren Aufgaben,er ersetzt die Dichte unter typischen Arbeitsbedingungen,er zeigt den Glanzgrad im Rahmen der Routine,"er beschreibt, ob ein Stoff sauer, neutral oder alkalisch ist",D,pH-Werte sind im Umgang mit Chemie und Reinigung relevant.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",medium,single_choice,Worauf muss man beim Thema pH-Wert in der Praxis besonders achten?,"er beschreibt, ob ein Stoff sauer, neutral oder alkalisch ist",er misst die Brettlänge bei sachgemässer Ausführung,er ersetzt die Dichte bei sachgemässem Ablauf,er zeigt den Glanzgrad im normalen Werkstattbetrieb,A,pH-Werte sind im Umgang mit Chemie und Reinigung relevant.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",hard,single_choice,Welche Aussage zum Thema pH-Wert passt fachlich am besten?,er misst die Brettlänge im laufenden Tagesgeschäft,"er beschreibt, ob ein Stoff sauer, neutral oder alkalisch ist",er ersetzt die Dichte bei vergleichbaren Aufgaben,er zeigt den Glanzgrad im konkreten Auftrag im Werkstattumfeld,B,pH-Werte sind im Umgang mit Chemie und Reinigung relevant.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",easy,single_choice,Welche Aussage beschreibt Adhäsion im Schreinerberuf am besten?,sie ist die Festigkeit im Klebstoff selbst nach gängiger Praxis,sie ist nur eine Schraubenlänge im üblichen Berufsalltag,sie beschreibt die Haftung zwischen Klebstoff und Werkstoffoberfläche,sie misst die Luftfeuchte bei sachgemässer Ausführung,C,"Gute Adhäsion benötigt passende, saubere Oberflächen.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",medium,single_choice,Worauf muss man beim Thema Adhäsion in der Praxis besonders achten?,sie ist die Festigkeit im Klebstoff selbst im Produktionsalltag,sie ist nur eine Schraubenlänge im Werkstattumfeld bei sachgemässem Ablauf,sie misst die Luftfeuchte im laufenden Tagesgeschäft,sie beschreibt die Haftung zwischen Klebstoff und Werkstoffoberfläche,D,"Gute Adhäsion benötigt passende, saubere Oberflächen.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",hard,single_choice,Welche Aussage zum Thema Adhäsion passt fachlich am besten?,sie beschreibt die Haftung zwischen Klebstoff und Werkstoffoberfläche,sie ist die Festigkeit im Klebstoff selbst im Rahmen der Routine,sie ist nur eine Schraubenlänge unter typischen Arbeitsbedingungen,sie misst die Luftfeuchte nach gängiger Praxis bei vergleichbaren Aufgaben,A,"Gute Adhäsion benötigt passende, saubere Oberflächen.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",easy,single_choice,Welche Aussage beschreibt Kohäsion im Schreinerberuf am besten?,sie ist nur die Holzfarbe bei sachgemässem Ablauf,sie beschreibt den inneren Zusammenhalt des Klebstoffs,sie ersetzt Pressdruck im Produktionsalltag,sie ist eine CAD-Funktion im normalen Werkstattbetrieb,B,Neben Adhäsion entscheidet Kohäsion über die Klebefestigkeit.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",medium,single_choice,Worauf muss man beim Thema Kohäsion in der Praxis besonders achten?,sie ist nur die Holzfarbe bei vergleichbaren Aufgaben,sie ersetzt Pressdruck im Rahmen der Routine,sie beschreibt den inneren Zusammenhalt des Klebstoffs,sie ist eine CAD-Funktion im konkreten Auftrag,C,Neben Adhäsion entscheidet Kohäsion über die Klebefestigkeit.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",hard,single_choice,Welche Aussage zum Thema Kohäsion passt fachlich am besten?,sie ist nur die Holzfarbe bei sachgemässer Ausführung,sie ersetzt Pressdruck im normalen Werkstattbetrieb,sie ist eine CAD-Funktion im üblichen Berufsalltag,sie beschreibt den inneren Zusammenhalt des Klebstoffs,D,Neben Adhäsion entscheidet Kohäsion über die Klebefestigkeit.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",easy,single_choice,Welche Aussage beschreibt offene Zeit im Schreinerberuf am besten?,"sie ist die Zeitspanne, in der Klebstoff noch gefügt werden kann",sie ist die gesamte Lieferfrist im laufenden Tagesgeschäft,sie beschreibt die Standzeit der Säge im Werkstattumfeld,sie bedeutet Trocknung im Ofen im konkreten Auftrag,A,Nach Ablauf der offenen Zeit sinkt die Qualität der Klebung.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",medium,single_choice,Worauf muss man beim Thema offene Zeit in der Praxis besonders achten?,sie ist die gesamte Lieferfrist nach gängiger Praxis,"sie ist die Zeitspanne, in der Klebstoff noch gefügt werden kann",sie beschreibt die Standzeit der Säge unter typischen Arbeitsbedingungen,sie bedeutet Trocknung im Ofen im üblichen Berufsalltag,B,Nach Ablauf der offenen Zeit sinkt die Qualität der Klebung.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",hard,single_choice,Welche Aussage zum Thema offene Zeit passt fachlich am besten?,sie ist die gesamte Lieferfrist im Produktionsalltag,sie beschreibt die Standzeit der Säge bei sachgemässem Ablauf,"sie ist die Zeitspanne, in der Klebstoff noch gefügt werden kann",sie bedeutet Trocknung im Ofen im Werkstattumfeld,C,Nach Ablauf der offenen Zeit sinkt die Qualität der Klebung.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",easy,single_choice,Welche Aussage beschreibt Presszeit im Schreinerberuf am besten?,sie ersetzt die Klebstoffmenge bei vergleichbaren Aufgaben,sie gilt nur beim Lackieren im Rahmen der Routine,sie ist immer null Minuten unter typischen Arbeitsbedingungen,sie hält Werkteile bis zur ausreichenden Anfangsfestigkeit zusammen,D,Pressdruck und Presszeit müssen zum Klebstoff passen.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",medium,single_choice,Worauf muss man beim Thema Presszeit in der Praxis besonders achten?,sie hält Werkteile bis zur ausreichenden Anfangsfestigkeit zusammen,sie ersetzt die Klebstoffmenge bei sachgemässer Ausführung,sie gilt nur beim Lackieren im normalen Werkstattbetrieb,sie ist immer null Minuten bei sachgemässem Ablauf,A,Pressdruck und Presszeit müssen zum Klebstoff passen.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",hard,single_choice,Welche Aussage zum Thema Presszeit passt fachlich am besten?,sie ersetzt die Klebstoffmenge im laufenden Tagesgeschäft,sie hält Werkteile bis zur ausreichenden Anfangsfestigkeit zusammen,sie gilt nur beim Lackieren im konkreten Auftrag im Werkstattumfeld,sie ist immer null Minuten bei vergleichbaren Aufgaben,B,Pressdruck und Presszeit müssen zum Klebstoff passen.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",easy,single_choice,Welche Aussage beschreibt MDF im Schreinerberuf am besten?,es besteht aus Massivholzlamellen nach gängiger Praxis,es ist ein reines Metallblech bei sachgemässer Ausführung,es ist ein Holzfaserwerkstoff mit homogener Struktur,es wird als Glasart hergestellt im üblichen Berufsalltag,C,"MDF lässt sich gut fräsen, hat aber eigene Kanten- und Feuchteanforderungen.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",medium,single_choice,Worauf muss man beim Thema MDF in der Praxis besonders achten?,es besteht aus Massivholzlamellen im Produktionsalltag,es ist ein reines Metallblech im laufenden Tagesgeschäft,es wird als Glasart hergestellt im Werkstattumfeld,es ist ein Holzfaserwerkstoff mit homogener Struktur,D,"MDF lässt sich gut fräsen, hat aber eigene Kanten- und Feuchteanforderungen.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",hard,single_choice,Welche Aussage zum Thema MDF passt fachlich am besten?,es ist ein Holzfaserwerkstoff mit homogener Struktur,es besteht aus Massivholzlamellen im Rahmen der Routine,es ist ein reines Metallblech nach gängiger Praxis,es wird als Glasart hergestellt unter typischen Arbeitsbedingungen,A,"MDF lässt sich gut fräsen, hat aber eigene Kanten- und Feuchteanforderungen.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",easy,single_choice,Welche Aussage beschreibt Spanplatte im Schreinerberuf am besten?,sie besteht nur aus Furnierlagen im normalen Werkstattbetrieb,sie besteht aus verleimten Holzspänen in Schichten,sie ist immer wetterfest im Produktionsalltag,sie wird wie Massivholz wachsen bei sachgemässem Ablauf,B,Spanplatten sind verbreitete Holzwerkstoffe mit spezifischen Eigenschaften.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",medium,single_choice,Worauf muss man beim Thema Spanplatte in der Praxis besonders achten?,sie besteht nur aus Furnierlagen im konkreten Auftrag,sie ist immer wetterfest im Rahmen der Routine,sie besteht aus verleimten Holzspänen in Schichten,sie wird wie Massivholz wachsen bei vergleichbaren Aufgaben,C,Spanplatten sind verbreitete Holzwerkstoffe mit spezifischen Eigenschaften.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l08,HKB2,L08,"4. Semester HM: Kunststoffe, Klebstoffe und Holzwerkstoffe",hard,single_choice,Welche Aussage zum Thema Spanplatte passt fachlich am besten?,sie besteht nur aus Furnierlagen im üblichen Berufsalltag,sie ist immer wetterfest im normalen Werkstattbetrieb,sie wird wie Massivholz wachsen bei sachgemässer Ausführung,sie besteht aus verleimten Holzspänen in Schichten,D,Spanplatten sind verbreitete Holzwerkstoffe mit spezifischen Eigenschaften.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l09,HKB1,L09,"5. Semester VP: Innenausbau, Gestaltung und Bau-Physik",easy,single_choice,Welche Aussage beschreibt Metalle im Innenausbau im Schreinerberuf am besten?,"Material, Oberfläche, Korrosionsschutz und Beschlagfunktion beachten",Metalle nie mit Holz kombinieren im konkreten Auftrag,Oberflächen grundsätzlich ignorieren im Werkstattumfeld,Beschläge ohne Lastangabe wählen im laufenden Tagesgeschäft,A,"Metalle kommen bei Beschlägen, Profilen und Gestaltungsteilen häufig vor.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l09,HKB1,L09,"5. Semester VP: Innenausbau, Gestaltung und Bau-Physik",medium,single_choice,Worauf muss man beim Thema Metalle im Innenausbau in der Praxis besonders achten?,Metalle nie mit Holz kombinieren im üblichen Berufsalltag,"Material, Oberfläche, Korrosionsschutz und Beschlagfunktion beachten",Oberflächen grundsätzlich ignorieren unter typischen Arbeitsbedingungen,Beschläge ohne Lastangabe wählen nach gängiger Praxis,B,"Metalle kommen bei Beschlägen, Profilen und Gestaltungsteilen häufig vor.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l09,HKB1,L09,"5. Semester VP: Innenausbau, Gestaltung und Bau-Physik",hard,single_choice,Welche Aussage zum Thema Metalle im Innenausbau passt fachlich am besten?,Metalle nie mit Holz kombinieren im Werkstattumfeld,Oberflächen grundsätzlich ignorieren bei sachgemässem Ablauf,"Material, Oberfläche, Korrosionsschutz und Beschlagfunktion beachten",Beschläge ohne Lastangabe wählen im Produktionsalltag,C,"Metalle kommen bei Beschlägen, Profilen und Gestaltungsteilen häufig vor.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l09,HKB1,L09,"5. Semester VP: Innenausbau, Gestaltung und Bau-Physik",easy,single_choice,Welche Aussage beschreibt galvanische Oberfläche im Schreinerberuf am besten?,sie ist eine Holzverbindung im Rahmen der Routine,sie ist eine Glasart unter typischen Arbeitsbedingungen,sie bedeutet unbehandeltes Rohholz,sie entsteht durch elektrochemische Beschichtung,D,Galvanische Schichten verändern Schutz und Optik von Metallteilen.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l09,HKB1,L09,"5. Semester VP: Innenausbau, Gestaltung und Bau-Physik",medium,single_choice,Worauf muss man beim Thema galvanische Oberfläche in der Praxis besonders achten?,sie entsteht durch elektrochemische Beschichtung,sie ist eine Holzverbindung im normalen Werkstattbetrieb,sie ist eine Glasart bei sachgemässem Ablauf,sie bedeutet unbehandeltes Rohholz,A,Galvanische Schichten verändern Schutz und Optik von Metallteilen.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l09,HKB1,L09,"5. Semester VP: Innenausbau, Gestaltung und Bau-Physik",hard,single_choice,Welche Aussage zum Thema galvanische Oberfläche passt fachlich am besten?,sie ist eine Holzverbindung im konkreten Auftrag,sie entsteht durch elektrochemische Beschichtung,sie ist eine Glasart bei vergleichbaren Aufgaben,sie bedeutet unbehandeltes Rohholz,B,Galvanische Schichten verändern Schutz und Optik von Metallteilen.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l09,HKB1,L09,"5. Semester VP: Innenausbau, Gestaltung und Bau-Physik",easy,single_choice,Welche Aussage beschreibt Schubladenauszug im Schreinerberuf am besten?,er ist immer gleich belastbar im üblichen Berufsalltag,er ersetzt die Korpusplanung bei sachgemässer Ausführung,"er muss Last, Auszuglänge und Einbausituation erfüllen",er wird ohne Schrauben montiert nach gängiger Praxis,C,"Auszüge werden nach Funktion, Belastung und Montageart ausgewählt.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l09,HKB1,L09,"5. Semester VP: Innenausbau, Gestaltung und Bau-Physik",medium,single_choice,Worauf muss man beim Thema Schubladenauszug in der Praxis besonders achten?,er ist immer gleich belastbar im Werkstattumfeld,er ersetzt die Korpusplanung im laufenden Tagesgeschäft,er wird ohne Schrauben montiert im Produktionsalltag,"er muss Last, Auszuglänge und Einbausituation erfüllen",D,"Auszüge werden nach Funktion, Belastung und Montageart ausgewählt.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l09,HKB1,L09,"5. Semester VP: Innenausbau, Gestaltung und Bau-Physik",hard,single_choice,Welche Aussage zum Thema Schubladenauszug passt fachlich am besten?,"er muss Last, Auszuglänge und Einbausituation erfüllen",er ist immer gleich belastbar unter typischen Arbeitsbedingungen,er ersetzt die Korpusplanung nach gängiger Praxis,er wird ohne Schrauben montiert im Rahmen der Routine,A,"Auszüge werden nach Funktion, Belastung und Montageart ausgewählt.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l09,HKB1,L09,"5. Semester VP: Innenausbau, Gestaltung und Bau-Physik",easy,single_choice,Welche Aussage beschreibt Unterflurauszug im Schreinerberuf am besten?,er läuft immer auf dem Boden bei sachgemässem Ablauf,er ist unter der Schublade montiert und oft verdeckt,er ist ein Wandanschluss im Produktionsalltag,er dient nur der Lacktrocknung im normalen Werkstattbetrieb,B,Unterflurauszüge bieten verdeckte Führung und spezielle Einbaumasse.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
