course_key,course_name,module_key,hk,sub_hk,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",hard,single_choice,Welche Aussage zum Thema Preiskennzeichnung ist fachlich korrekt?,alte Preise stehen lassen im konkreten Auftrag,"Preise korrekt, gut sichtbar und aktuell ausweisen",Preisangaben verstecken bei vergleichbaren Aufgaben,Kunden mündlich widersprüchlich informieren,B,Preisangaben sind rechtlich und kundenseitig wichtig.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",easy,single_choice,Welche Aussage beschreibt das Thema Kundendaten im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Daten ohne Einwilligung verkaufen nach gängiger Praxis,Listen offen liegen lassen im üblichen Berufsalltag,Daten nur zweckgebunden und datenschutzkonform bearbeiten,Passwörter teilen bei sachgemässer Ausführung,C,Datenschutz gilt auch im Detailhandel.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",medium,single_choice,Worauf muss man beim Thema Kundendaten in der Praxis besonders achten?,Daten ohne Einwilligung verkaufen im normalen Praxisalltag,Listen offen liegen lassen im üblichen Arbeitsumfeld,Passwörter teilen im laufenden Tagesgeschäft,Daten nur zweckgebunden und datenschutzkonform bearbeiten,D,Datenschutz gilt auch im Detailhandel.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",hard,single_choice,Welche Aussage zum Thema Kundendaten ist fachlich korrekt?,Daten nur zweckgebunden und datenschutzkonform bearbeiten,Daten ohne Einwilligung verkaufen im Rahmen der Routine,Listen offen liegen lassen unter typischen Arbeitsbedingungen,Passwörter teilen nach gängiger Praxis bei vergleichbaren Aufgaben,A,Datenschutz gilt auch im Detailhandel.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",easy,single_choice,Welche Aussage beschreibt das Thema Betriebskennzahl im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Zahlen ohne Zeitraum vergleichen im normalen Betriebsablauf,"Umsatz, Frequenz oder Durchschnittsbon auswerten",Kennzahlen erfinden im normalen Praxisalltag,Datenquelle ignorieren bei sachgemässem Ablauf,B,"Kennzahlen helfen, Massnahmen zu beurteilen.","Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",medium,single_choice,Worauf muss man beim Thema Betriebskennzahl in der Praxis besonders achten?,Zahlen ohne Zeitraum vergleichen im konkreten Auftrag,Kennzahlen erfinden im Rahmen der Routine,"Umsatz, Frequenz oder Durchschnittsbon auswerten",Datenquelle ignorieren bei vergleichbaren Aufgaben,C,"Kennzahlen helfen, Massnahmen zu beurteilen.","Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",hard,single_choice,Welche Aussage zum Thema Betriebskennzahl ist fachlich korrekt?,Zahlen ohne Zeitraum vergleichen im üblichen Berufsalltag,Kennzahlen erfinden im normalen Betriebsablauf,Datenquelle ignorieren bei sachgemässer Ausführung,"Umsatz, Frequenz oder Durchschnittsbon auswerten",D,"Kennzahlen helfen, Massnahmen zu beurteilen.","Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",easy,single_choice,Welche Aussage beschreibt das Thema Verkaufspreis im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,"Kosten, Marge, MWST und Markt berücksichtigen",Preis würfeln im konkreten Auftrag,Marge ignorieren im üblichen Arbeitsumfeld,MWST vergessen im laufenden Tagesgeschäft,A,Preisgestaltung braucht kaufmännisches Denken.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",medium,single_choice,Worauf muss man beim Thema Verkaufspreis in der Praxis besonders achten?,Preis würfeln im üblichen Berufsalltag,"Kosten, Marge, MWST und Markt berücksichtigen",Marge ignorieren unter typischen Arbeitsbedingungen,MWST vergessen nach gängiger Praxis,B,Preisgestaltung braucht kaufmännisches Denken.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",hard,single_choice,Welche Aussage zum Thema Verkaufspreis ist fachlich korrekt?,Preis würfeln im üblichen Arbeitsumfeld,Marge ignorieren bei sachgemässem Ablauf,"Kosten, Marge, MWST und Markt berücksichtigen",MWST vergessen im normalen Praxisalltag,C,Preisgestaltung braucht kaufmännisches Denken.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",easy,single_choice,Welche Aussage beschreibt das Thema Quellenkritik im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,jede Onlinequelle glauben im Rahmen der Routine im konkreten Auftrag,Datum ignorieren unter typischen Arbeitsbedingungen,Werbung als Fachquelle nutzen bei vergleichbaren Aufgaben,"Informationen auf Aktualität, Herkunft und Zuverlässigkeit prüfen",D,Gute Entscheidungen brauchen gute Informationen.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",medium,single_choice,Worauf muss man beim Thema Quellenkritik in der Praxis besonders achten?,"Informationen auf Aktualität, Herkunft und Zuverlässigkeit prüfen",jede Onlinequelle glauben im normalen Betriebsablauf,Datum ignorieren bei sachgemässem Ablauf im üblichen Berufsalltag,Werbung als Fachquelle nutzen bei sachgemässer Ausführung,A,Gute Entscheidungen brauchen gute Informationen.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",hard,single_choice,Welche Aussage zum Thema Quellenkritik ist fachlich korrekt?,jede Onlinequelle glauben im konkreten Auftrag,"Informationen auf Aktualität, Herkunft und Zuverlässigkeit prüfen",Datum ignorieren bei vergleichbaren Aufgaben im üblichen Arbeitsumfeld,Werbung als Fachquelle nutzen im laufenden Tagesgeschäft,B,Gute Entscheidungen brauchen gute Informationen.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",easy,single_choice,Welche Aussage beschreibt das Thema Schweigepflicht im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Umsatzzahlen privat teilen nach gängiger Praxis im Rahmen der Routine,Kundendaten laut nennen im üblichen Berufsalltag bei vergleichbaren Aufgaben,betriebliche und kundenspezifische Informationen vertraulich behandeln,Interna posten bei sachgemässer Ausführung unter typischen Arbeitsbedingungen,C,Vertraulichkeit schützt Kunden und Betrieb.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",medium,single_choice,Worauf muss man beim Thema Schweigepflicht in der Praxis besonders achten?,Umsatzzahlen privat teilen im normalen Praxisalltag,Kundendaten laut nennen im üblichen Arbeitsumfeld im normalen Betriebsablauf,Interna posten im laufenden Tagesgeschäft bei sachgemässem Ablauf,betriebliche und kundenspezifische Informationen vertraulich behandeln,D,Vertraulichkeit schützt Kunden und Betrieb.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",hard,single_choice,Welche Aussage zum Thema Schweigepflicht ist fachlich korrekt?,betriebliche und kundenspezifische Informationen vertraulich behandeln,Umsatzzahlen privat teilen im Rahmen der Routine im konkreten Auftrag,Kundendaten laut nennen unter typischen Arbeitsbedingungen,Interna posten nach gängiger Praxis bei vergleichbaren Aufgaben,A,Vertraulichkeit schützt Kunden und Betrieb.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",easy,single_choice,Welche Aussage beschreibt das Thema emotionale Erlebnisgestaltung im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Laden reizüberfluten im normalen Praxisalltag bei sachgemässer Ausführung,"Licht, Ordnung, Sprache und Sinneseindrücke passend einsetzen",Zielgruppe ignorieren bei sachgemässem Ablauf,Produkte lieblos zeigen im normalen Betriebsablauf,B,Einkaufen soll Orientierung und Erlebnis verbinden.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",medium,single_choice,Worauf muss man beim Thema emotionale Erlebnisgestaltung in der Praxis besonders achten?,Laden reizüberfluten im Rahmen der Routine im laufenden Tagesgeschäft,Zielgruppe ignorieren bei vergleichbaren Aufgaben,"Licht, Ordnung, Sprache und Sinneseindrücke passend einsetzen",Produkte lieblos zeigen im konkreten Auftrag,C,Einkaufen soll Orientierung und Erlebnis verbinden.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l08,HKB b,L08,"Präsentation, POS und Kennzahlen",hard,single_choice,Welche Aussage zum Thema emotionale Erlebnisgestaltung ist fachlich korrekt?,Laden reizüberfluten im normalen Betriebsablauf nach gängiger Praxis,Zielgruppe ignorieren bei sachgemässer Ausführung,Produkte lieblos zeigen im üblichen Berufsalltag,"Licht, Ordnung, Sprache und Sinneseindrücke passend einsetzen",D,Einkaufen soll Orientierung und Erlebnis verbinden.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",easy,single_choice,Welche Aussage beschreibt das Thema Produktrecherche im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Informationen aus verlässlichen Quellen sammeln,Gerüchte als Fakten nutzen im üblichen Arbeitsumfeld,Quellen nicht prüfen im konkreten Auftrag,alte Daten übernehmen im laufenden Tagesgeschäft,A,Produktwissen muss aktuell und korrekt sein.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",medium,single_choice,Worauf muss man beim Thema Produktrecherche in der Praxis besonders achten?,Gerüchte als Fakten nutzen unter typischen Arbeitsbedingungen,Informationen aus verlässlichen Quellen sammeln,Quellen nicht prüfen im üblichen Berufsalltag,alte Daten übernehmen nach gängiger Praxis,B,Produktwissen muss aktuell und korrekt sein.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",hard,single_choice,Welche Aussage zum Thema Produktrecherche ist fachlich korrekt?,Gerüchte als Fakten nutzen bei sachgemässem Ablauf,Quellen nicht prüfen im üblichen Arbeitsumfeld,Informationen aus verlässlichen Quellen sammeln,alte Daten übernehmen im normalen Praxisalltag,C,Produktwissen muss aktuell und korrekt sein.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",easy,single_choice,Welche Aussage beschreibt das Thema Branchenkenntnis im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,nur eigene Lieblingsprodukte kennen,Mitbewerber ignorieren unter typischen Arbeitsbedingungen,Trends nicht verfolgen im Rahmen der Routine,"Sortiment, Trends und Mitbewerber im Umfeld kennen",D,Branchenwissen stärkt Beratung.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",medium,single_choice,Worauf muss man beim Thema Branchenkenntnis in der Praxis besonders achten?,"Sortiment, Trends und Mitbewerber im Umfeld kennen",nur eigene Lieblingsprodukte kennen,Mitbewerber ignorieren bei sachgemässem Ablauf,Trends nicht verfolgen im normalen Betriebsablauf,A,Branchenwissen stärkt Beratung.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",hard,single_choice,Welche Aussage zum Thema Branchenkenntnis ist fachlich korrekt?,nur eigene Lieblingsprodukte kennen,"Sortiment, Trends und Mitbewerber im Umfeld kennen",Mitbewerber ignorieren bei vergleichbaren Aufgaben,Trends nicht verfolgen im konkreten Auftrag,B,Branchenwissen stärkt Beratung.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",easy,single_choice,Welche Aussage beschreibt das Thema Verkaufsargument im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,nur Preis nennen bei sachgemässer Ausführung,Nutzen nicht erklären im üblichen Berufsalltag,"Eigenschaft, Vorteil und Kundennutzen verbinden",falsche Behauptungen machen nach gängiger Praxis,C,Argumente sollen zum Kundenbedarf passen.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",medium,single_choice,Worauf muss man beim Thema Verkaufsargument in der Praxis besonders achten?,nur Preis nennen im laufenden Tagesgeschäft,Nutzen nicht erklären im üblichen Arbeitsumfeld,falsche Behauptungen machen im normalen Praxisalltag,"Eigenschaft, Vorteil und Kundennutzen verbinden",D,Argumente sollen zum Kundenbedarf passen.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",hard,single_choice,Welche Aussage zum Thema Verkaufsargument ist fachlich korrekt?,"Eigenschaft, Vorteil und Kundennutzen verbinden",nur Preis nennen nach gängiger Praxis,Nutzen nicht erklären unter typischen Arbeitsbedingungen,falsche Behauptungen machen im Rahmen der Routine,A,Argumente sollen zum Kundenbedarf passen.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",easy,single_choice,Welche Aussage beschreibt das Thema Mitbewerbervergleich im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Mitbewerber schlechtmachen bei sachgemässem Ablauf,Unterschiede sachlich und fair darstellen,Fakten erfinden im normalen Praxisalltag,eigene Schwächen verschweigen,B,Fairer Vergleich wirkt professionell.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",medium,single_choice,Worauf muss man beim Thema Mitbewerbervergleich in der Praxis besonders achten?,Mitbewerber schlechtmachen bei vergleichbaren Aufgaben,Fakten erfinden im Rahmen der Routine,Unterschiede sachlich und fair darstellen,eigene Schwächen verschweigen,C,Fairer Vergleich wirkt professionell.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",hard,single_choice,Welche Aussage zum Thema Mitbewerbervergleich ist fachlich korrekt?,Mitbewerber schlechtmachen bei sachgemässer Ausführung,Fakten erfinden im normalen Betriebsablauf,eigene Schwächen verschweigen,Unterschiede sachlich und fair darstellen,D,Fairer Vergleich wirkt professionell.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",easy,single_choice,Welche Aussage beschreibt das Thema Label im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,"Bedeutung, Kriterien und Grenzen eines Labels erklären",Labels erfinden im konkreten Auftrag im normalen Praxisalltag,alle Labels gleichsetzen im üblichen Arbeitsumfeld,Nachweise ignorieren im laufenden Tagesgeschäft,A,"Labels unterstützen Orientierung, müssen aber korrekt erklärt werden.","Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",medium,single_choice,Worauf muss man beim Thema Label in der Praxis besonders achten?,Labels erfinden im üblichen Berufsalltag,"Bedeutung, Kriterien und Grenzen eines Labels erklären",alle Labels gleichsetzen unter typischen Arbeitsbedingungen,Nachweise ignorieren nach gängiger Praxis,B,"Labels unterstützen Orientierung, müssen aber korrekt erklärt werden.","Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",hard,single_choice,Welche Aussage zum Thema Label ist fachlich korrekt?,Labels erfinden im üblichen Arbeitsumfeld,alle Labels gleichsetzen bei sachgemässem Ablauf,"Bedeutung, Kriterien und Grenzen eines Labels erklären",Nachweise ignorieren im normalen Praxisalltag,C,"Labels unterstützen Orientierung, müssen aber korrekt erklärt werden.","Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",easy,single_choice,Welche Aussage beschreibt das Thema Pflegehinweis im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Pflegehinweise ignorieren unter typischen Arbeitsbedingungen,falsche Reinigung empfehlen im Rahmen der Routine,Garantiebedingungen verschweigen bei vergleichbaren Aufgaben,"Kunden zur richtigen Nutzung, Pflege oder Lagerung beraten",D,Pflegewissen reduziert Reklamationen.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",medium,single_choice,Worauf muss man beim Thema Pflegehinweis in der Praxis besonders achten?,"Kunden zur richtigen Nutzung, Pflege oder Lagerung beraten",Pflegehinweise ignorieren bei sachgemässem Ablauf,falsche Reinigung empfehlen im normalen Betriebsablauf,Garantiebedingungen verschweigen bei sachgemässer Ausführung,A,Pflegewissen reduziert Reklamationen.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",hard,single_choice,Welche Aussage zum Thema Pflegehinweis ist fachlich korrekt?,Pflegehinweise ignorieren bei vergleichbaren Aufgaben,"Kunden zur richtigen Nutzung, Pflege oder Lagerung beraten",falsche Reinigung empfehlen im konkreten Auftrag,Garantiebedingungen verschweigen im laufenden Tagesgeschäft,B,Pflegewissen reduziert Reklamationen.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",easy,single_choice,Welche Aussage beschreibt das Thema Produktmerkmal im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Merkmale verwechseln bei sachgemässer Ausführung,nur Werbeslogans nutzen im üblichen Berufsalltag,fachliche Eigenschaften korrekt benennen,Technik falsch erklären nach gängiger Praxis,C,Fachwissen ist Grundlage guter Beratung.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",medium,single_choice,Worauf muss man beim Thema Produktmerkmal in der Praxis besonders achten?,Merkmale verwechseln im laufenden Tagesgeschäft,nur Werbeslogans nutzen im üblichen Arbeitsumfeld,Technik falsch erklären im normalen Praxisalltag,fachliche Eigenschaften korrekt benennen,D,Fachwissen ist Grundlage guter Beratung.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",hard,single_choice,Welche Aussage zum Thema Produktmerkmal ist fachlich korrekt?,fachliche Eigenschaften korrekt benennen,Merkmale verwechseln nach gängiger Praxis,nur Werbeslogans nutzen unter typischen Arbeitsbedingungen,Technik falsch erklären im Rahmen der Routine,A,Fachwissen ist Grundlage guter Beratung.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",easy,single_choice,Welche Aussage beschreibt das Thema Kundennutzen ableiten im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Merkmal ohne Nutzen nennen im normalen Betriebsablauf,Produktmerkmal auf konkreten Bedarf beziehen,Bedarf ignorieren im normalen Praxisalltag,Nutzen übertreiben bei sachgemässem Ablauf,B,Nutzenargumentation macht Beratung relevant.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l09,HKB c,L09,"Produktwissen, Recherche und Verkaufsargumente",medium,single_choice,Worauf muss man beim Thema Kundennutzen ableiten in der Praxis besonders achten?,Merkmal ohne Nutzen nennen im konkreten Auftrag,Bedarf ignorieren im Rahmen der Routine,Produktmerkmal auf konkreten Bedarf beziehen,Nutzen übertreiben bei vergleichbaren Aufgaben,C,Nutzenargumentation macht Beratung relevant.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
