course_key,course_name,module_key,module_title,lesson_position,lesson_title,question_type,difficulty,position,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,10,Arbeitssicherheit und Notfall,single_choice,easy,1,Welche Aussage passt am besten zu «PSA»?,PSA vollständig tragen; Zustand prüfen,Helm später holen; Risiko akzeptieren,Warnkleidung weglassen; Sichtbarkeit senken,Schuhe frei wählen; Schutzwirkung mindern,A,"PSA schützt nur, wenn sie vollständig, passend und intakt getragen wird.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,90,Fertigteile und Montage,single_choice,easy,21,Welche Aussage passt am besten zu «Versetzen»?,Lage kontrollieren; Fugen einhalten,Höhe raten; Nacharbeit erhöhen,Teil fallen lassen; Kanten beschädigen,Ohne Plan setzen; Anschluss verfehlen,A,Fertigteile werden plan- und schonungsgerecht versetzt.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,90,Fertigteile und Montage,single_choice,medium,22,Was ist bei «Schutz» fachlich am wichtigsten?,Witterung ignorieren; Schaden erhöhen,Kanten schützen; Lagerung sichern,Teile stapeln; Bruch riskieren,Schmutz einbauen; Optik mindern,B,"Fertigteile sind vor Beschädigung, Verschmutzung und Witterung zu schützen.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,90,Fertigteile und Montage,single_choice,medium,23,Welche Vorgehensweise ist im Thema «Montagekontrolle» richtig?,Fixieren vergessen; Stabilität mindern,Mangel belassen; Folgefehler fördern,Sitz prüfen; Abweichung korrigieren,Nur grob schauen; Fehler übersehen,C,"Montierte Teile müssen auf Lage, Höhe, Sitz und Schäden geprüft werden.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,90,Fertigteile und Montage,single_choice,hard,24,Welche Handlung zeigt ein gutes Verständnis von «Teamarbeit»?,Funkkontakt meiden; Reaktion verzögern,Durcheinander rufen; Missverständnis fördern,Alle ziehen gleichzeitig; Kontrolle verlieren,Zeichen vereinbaren; Bereich freihalten,D,Montagearbeiten brauchen klare Kommunikation und gesicherte Arbeitsbereiche.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,90,Fertigteile und Montage,single_choice,medium,25,Welche Entscheidung ist bei «Unterlage» sinnvoll?,Tragfähigkeit prüfen; Höhe vorbereiten,Auf Humus stellen; Setzung riskieren,Steine unterlegen; Lage verfälschen,Unebenheit dulden; Schaden fördern,A,Fertigteile brauchen eine tragfähige und höhengerechte Unterlage.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,90,Fertigteile und Montage,single_choice,easy,26,Welche Aussage passt am besten zu «Anschlagen»?,"Kette verdrehen; Last gefährden, anhand klarer Kriterien","Last sichern; Anschlagmittel prüfen, mit Blick auf die Folgen","Unter Last stehen; Unfall riskieren, bei Bedarf im Team","Tragfähigkeit raten; Sicherung schwächen, im konkreten Fall",B,Beim Heben sind geeignete Anschlagmittel und sichere Positionen zentral.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,90,Fertigteile und Montage,single_choice,medium,27,Was ist bei «Versetzen» fachlich am wichtigsten?,Teil fallen lassen; Kanten beschädigen,Ohne Plan setzen; Anschluss verfehlen,Lage kontrollieren; Fugen einhalten,Höhe raten; Nacharbeit erhöhen,C,Fertigteile werden plan- und schonungsgerecht versetzt.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,90,Fertigteile und Montage,single_choice,medium,28,Welche Vorgehensweise ist im Thema «Schutz» richtig?,Teile stapeln; Bruch riskieren,Schmutz einbauen; Optik mindern,Witterung ignorieren; Schaden erhöhen,Kanten schützen; Lagerung sichern,D,"Fertigteile sind vor Beschädigung, Verschmutzung und Witterung zu schützen.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,90,Fertigteile und Montage,single_choice,hard,29,Welche Handlung zeigt ein gutes Verständnis von «Montagekontrolle»?,Sitz prüfen; Abweichung korrigieren,Nur grob schauen; Fehler übersehen,Fixieren vergessen; Stabilität mindern,Mangel belassen; Folgefehler fördern,A,"Montierte Teile müssen auf Lage, Höhe, Sitz und Schäden geprüft werden.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,90,Fertigteile und Montage,single_choice,medium,30,Welche Entscheidung ist bei «Teamarbeit» sinnvoll?,Alle ziehen gleichzeitig; Kontrolle verlieren,Zeichen vereinbaren; Bereich freihalten,Funkkontakt meiden; Reaktion verzögern,Durcheinander rufen; Missverständnis fördern,B,Montagearbeiten brauchen klare Kommunikation und gesicherte Arbeitsbereiche.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,easy,1,Welche Aussage passt am besten zu «Materialrückgabe»?,"Material sortieren; Transport sichern, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Alles mischen; Verlust erhöhen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Defekte verschweigen; Kosten erzeugen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Lose laden; Gefahr erhöhen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,"Material wird geordnet, transporttauglich und vollständig zurückgeführt.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,2,Was ist bei «Signalisation entfernen» fachlich am wichtigsten?,Zuerst alles räumen; Verkehr gefährden,Gefahrende prüfen; Reihenfolge beachten,Warnung früh entfernen; Schutz verlieren,Schilder liegen lassen; Dritte verwirren,B,Signalisation bleibt bis zum Ende der Gefährdung wirksam.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,3,Welche Vorgehensweise ist im Thema «Reinigung» richtig?,"Resten liegen lassen; Rutschgefahr schaffen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Splitt verteilen; Anwohner stören, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Fläche säubern; Abfluss freilegen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Schlamm belassen; Entwässerung hindern, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,Eine saubere Rückgabe reduziert Gefahren und Reklamationen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,hard,4,Welche Handlung zeigt ein gutes Verständnis von «Kontrolle»?,Schnell wegfahren; Fehler übersehen,Checkliste meiden; Nacharbeit riskieren,Zustand raten; Abnahme erschweren,Vollständigkeit prüfen; Mängel melden,D,"Vor Abgabe wird geprüft, ob Zustand und Vorgaben erfüllt sind.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,5,Welche Entscheidung ist bei «Abfall» sinnvoll?,Richtig entsorgen; Nachweis sichern,Mulden mischen; Verwertung verhindern,Sonderabfall verstecken; Risiko erhöhen,Abfall vergraben; Umwelt schädigen,A,Abfälle müssen getrennt und vorschriftsgemäss entsorgt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,easy,6,Welche Aussage passt am besten zu «Dokumentation»?,Fotos löschen; Zustand verschweigen,Rückgabe festhalten; Offenes notieren,Mängel ignorieren; Streit riskieren,Nichts dokumentieren; Nachweis verlieren,B,Die Rückgabe sollte nachvollziehbar dokumentiert werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,7,Was ist bei «Materialrückgabe» fachlich am wichtigsten?,"Defekte verschweigen; Kosten erzeugen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Lose laden; Gefahr erhöhen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Material sortieren; Transport sichern, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Alles mischen; Verlust erhöhen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,"Material wird geordnet, transporttauglich und vollständig zurückgeführt.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,8,Welche Vorgehensweise ist im Thema «Signalisation entfernen» richtig?,Warnung früh entfernen; Schutz verlieren,Schilder liegen lassen; Dritte verwirren,Zuerst alles räumen; Verkehr gefährden,Gefahrende prüfen; Reihenfolge beachten,D,Signalisation bleibt bis zum Ende der Gefährdung wirksam.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,hard,9,Welche Handlung zeigt ein gutes Verständnis von «Reinigung»?,"Fläche säubern; Abfluss freilegen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Schlamm belassen; Entwässerung hindern, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Resten liegen lassen; Rutschgefahr schaffen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Splitt verteilen; Anwohner stören, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,Eine saubere Rückgabe reduziert Gefahren und Reklamationen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,10,Welche Entscheidung ist bei «Kontrolle» sinnvoll?,Zustand raten; Abnahme erschweren,Vollständigkeit prüfen; Mängel melden,Schnell wegfahren; Fehler übersehen,Checkliste meiden; Nacharbeit riskieren,B,"Vor Abgabe wird geprüft, ob Zustand und Vorgaben erfüllt sind.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,easy,11,Welche Aussage passt am besten zu «Abfall»?,Sonderabfall verstecken; Risiko erhöhen,Abfall vergraben; Umwelt schädigen,Richtig entsorgen; Nachweis sichern,Mulden mischen; Verwertung verhindern,C,Abfälle müssen getrennt und vorschriftsgemäss entsorgt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,12,Was ist bei «Dokumentation» fachlich am wichtigsten?,Mängel ignorieren; Streit riskieren,Nichts dokumentieren; Nachweis verlieren,Fotos löschen; Zustand verschweigen,Rückgabe festhalten; Offenes notieren,D,Die Rückgabe sollte nachvollziehbar dokumentiert werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,13,Welche Vorgehensweise ist im Thema «Materialrückgabe» richtig?,"Material sortieren; Transport sichern, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Alles mischen; Verlust erhöhen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Defekte verschweigen; Kosten erzeugen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Lose laden; Gefahr erhöhen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,"Material wird geordnet, transporttauglich und vollständig zurückgeführt.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,hard,14,Welche Handlung zeigt ein gutes Verständnis von «Signalisation entfernen»?,Zuerst alles räumen; Verkehr gefährden,Gefahrende prüfen; Reihenfolge beachten,Warnung früh entfernen; Schutz verlieren,Schilder liegen lassen; Dritte verwirren,B,Signalisation bleibt bis zum Ende der Gefährdung wirksam.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,15,Welche Entscheidung ist bei «Reinigung» sinnvoll?,"Resten liegen lassen; Rutschgefahr schaffen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Splitt verteilen; Anwohner stören, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Fläche säubern; Abfluss freilegen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Schlamm belassen; Entwässerung hindern, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,Eine saubere Rückgabe reduziert Gefahren und Reklamationen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,easy,16,Welche Aussage passt am besten zu «Kontrolle»?,Schnell wegfahren; Fehler übersehen,Checkliste meiden; Nacharbeit riskieren,Zustand raten; Abnahme erschweren,Vollständigkeit prüfen; Mängel melden,D,"Vor Abgabe wird geprüft, ob Zustand und Vorgaben erfüllt sind.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,17,Was ist bei «Abfall» fachlich am wichtigsten?,Richtig entsorgen; Nachweis sichern,Mulden mischen; Verwertung verhindern,Sonderabfall verstecken; Risiko erhöhen,Abfall vergraben; Umwelt schädigen,A,Abfälle müssen getrennt und vorschriftsgemäss entsorgt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,18,Welche Vorgehensweise ist im Thema «Dokumentation» richtig?,Fotos löschen; Zustand verschweigen,Rückgabe festhalten; Offenes notieren,Mängel ignorieren; Streit riskieren,Nichts dokumentieren; Nachweis verlieren,B,Die Rückgabe sollte nachvollziehbar dokumentiert werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,hard,19,Welche Handlung zeigt ein gutes Verständnis von «Materialrückgabe»?,"Defekte verschweigen; Kosten erzeugen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Lose laden; Gefahr erhöhen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Material sortieren; Transport sichern, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Alles mischen; Verlust erhöhen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,"Material wird geordnet, transporttauglich und vollständig zurückgeführt.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,20,Welche Entscheidung ist bei «Signalisation entfernen» sinnvoll?,Warnung früh entfernen; Schutz verlieren,Schilder liegen lassen; Dritte verwirren,Zuerst alles räumen; Verkehr gefährden,Gefahrende prüfen; Reihenfolge beachten,D,Signalisation bleibt bis zum Ende der Gefährdung wirksam.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,easy,21,Welche Aussage passt am besten zu «Reinigung»?,"Fläche säubern; Abfluss freilegen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Schlamm belassen; Entwässerung hindern, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Resten liegen lassen; Rutschgefahr schaffen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Splitt verteilen; Anwohner stören, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,Eine saubere Rückgabe reduziert Gefahren und Reklamationen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,22,Was ist bei «Kontrolle» fachlich am wichtigsten?,Zustand raten; Abnahme erschweren,Vollständigkeit prüfen; Mängel melden,Schnell wegfahren; Fehler übersehen,Checkliste meiden; Nacharbeit riskieren,B,"Vor Abgabe wird geprüft, ob Zustand und Vorgaben erfüllt sind.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,23,Welche Vorgehensweise ist im Thema «Abfall» richtig?,Sonderabfall verstecken; Risiko erhöhen,Abfall vergraben; Umwelt schädigen,Richtig entsorgen; Nachweis sichern,Mulden mischen; Verwertung verhindern,C,Abfälle müssen getrennt und vorschriftsgemäss entsorgt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,hard,24,Welche Handlung zeigt ein gutes Verständnis von «Dokumentation»?,Mängel ignorieren; Streit riskieren,Nichts dokumentieren; Nachweis verlieren,Fotos löschen; Zustand verschweigen,Rückgabe festhalten; Offenes notieren,D,Die Rückgabe sollte nachvollziehbar dokumentiert werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,25,Welche Entscheidung ist bei «Materialrückgabe» sinnvoll?,"Material sortieren; Transport sichern, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Alles mischen; Verlust erhöhen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Defekte verschweigen; Kosten erzeugen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Lose laden; Gefahr erhöhen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,"Material wird geordnet, transporttauglich und vollständig zurückgeführt.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,easy,26,Welche Aussage passt am besten zu «Signalisation entfernen»?,Zuerst alles räumen; Verkehr gefährden,Gefahrende prüfen; Reihenfolge beachten,Warnung früh entfernen; Schutz verlieren,Schilder liegen lassen; Dritte verwirren,B,Signalisation bleibt bis zum Ende der Gefährdung wirksam.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,27,Was ist bei «Reinigung» fachlich am wichtigsten?,"Resten liegen lassen; Rutschgefahr schaffen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Splitt verteilen; Anwohner stören, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Fläche säubern; Abfluss freilegen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Schlamm belassen; Entwässerung hindern, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,Eine saubere Rückgabe reduziert Gefahren und Reklamationen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
